date,min,max,pm25,q1,q3,stdev,count
2020-09-27T00:00:00.000Z,0.9,7.68,2.29,1.92,2.86,1.177,164
2020-09-28T00:00:00.000Z,0.6,48.55,2.17,1.8,2.85,3.319,214
2020-09-29T00:00:00.000Z,1.4,15.05,3.92,2.8,6.64,2.789,201
2020-09-30T00:00:00.000Z,1.9,28.73,9.35,6.71,13.17,5.447,277
2020-10-01T00:00:00.000Z,5.97,32,19.23,14.74,23.43,6.272,224
2020-10-02T00:00:00.000Z,7.78,35.22,16.02,13.9,26.6,7.731,201
2020-10-03T00:00:00.000Z,1.83,34.08,8.63,6.39,12.15,8.353,205
2020-10-04T00:00:00.000Z,0.3,4.62,1.35,0.85,2.27,1.08,241
2020-10-05T00:00:00.000Z,1.17,10.6,3.08,2.08,4.03,1.393,246
2020-10-06T00:00:00.000Z,0.43,4.32,1,0.8,1.25,0.399,208
2020-10-07T00:00:00.000Z,0.7,20.6,1.9,1.33,4.55,2.464,257
2020-10-08T00:00:00.000Z,1,9.75,3.8,2.1,6.07,2.303,243
2020-10-09T00:00:00.000Z,0.6,13.48,2.45,1.6,5.49,3.142,248
2020-10-10T00:00:00.000Z,1.2,24.23,5.87,2.5,14.63,6.289,287
2020-10-11T00:00:00.000Z,1.1,9.32,3.15,2.1,6.37,2.324,295
2020-10-12T00:00:00.000Z,1.87,762.6,5.3,3.2,7.93,48.039,248
2020-10-13T00:00:00.000Z,1.02,16.87,4.63,2.96,9.41,3.883,288
2020-10-14T00:00:00.000Z,0.82,5.8,2,1.5,2.5,0.748,276
2020-10-15T00:00:00.000Z,1.05,12.3,2.2,1.7,3.49,2.524,284
2020-10-16T00:00:00.000Z,0.95,13.52,2.33,1.8,4.12,1.883,286
2020-10-17T00:00:00.000Z,2.15,12.73,5.87,4.53,8.94,2.598,283
2020-10-18T00:00:00.000Z,2.04,30.33,11,5.88,18.35,7.179,259
2020-10-19T00:00:00.000Z,1.5,21.75,8.68,3.07,13.7,6.166,269
2020-10-20T00:00:00.000Z,10.25,24.2,13.92,12.05,20.88,4.525,262
2020-10-21T00:00:00.000Z,5.2,30.3,12.1,9.31,19.14,6.708,197
2020-10-22T00:00:00.000Z,2.8,5.75,4.28,3.95,4.69,0.537,205
2020-10-23T00:00:00.000Z,3.63,25.9,7.78,6.07,18.39,6.444,282
2020-10-24T00:00:00.000Z,1.65,32.13,5.75,3.55,12.43,5.705,278
2020-10-25T00:00:00.000Z,1.4,10.55,4.34,2.5,6.59,2.558,309
2020-10-26T00:00:00.000Z,2.27,24.85,11.8,7.95,16.98,5.55,318
2020-10-27T00:00:00.000Z,0.9,6.95,2.9,2.13,4.55,1.437,303
2020-10-28T00:00:00.000Z,0.9,9.25,2.5,1.94,5.09,2.126,304
2020-10-29T00:00:00.000Z,1.27,6.3,2.5,2.02,3.36,1.076,308
2020-10-30T00:00:00.000Z,2.52,18.73,7.35,4.43,10.45,3.959,315
2020-10-31T00:00:00.000Z,4.03,22.23,12.28,9.02,15.75,4.308,322
2020-11-01T00:00:00.000Z,1.42,24.77,12.03,2.54,16.2,6.755,318
2020-11-02T00:00:00.000Z,0.9,3.95,1.7,1.38,2.08,0.64,301
2020-11-03T00:00:00.000Z,0.85,10.7,3.57,2.41,4.73,2.153,304
2020-11-04T00:00:00.000Z,1.23,13.98,2.65,2.1,7.13,2.996,267
2020-11-05T00:00:00.000Z,1.45,20.17,7.43,3.47,12.6,5.496,239
2020-11-06T00:00:00.000Z,8.88,25.25,16.64,13.69,21.44,4.208,260
2020-11-07T00:00:00.000Z,6.88,31.05,17.29,13.37,22.73,5.813,300
2020-11-08T00:00:00.000Z,15.77,41.3,27.4,19.52,32.6,6.801,276
2020-11-09T00:00:00.000Z,27.83,59.65,40.75,36.95,46.67,6.988,241
2020-11-10T00:00:00.000Z,17.17,34.65,25.52,23.39,28.91,3.623,253
2020-11-11T00:00:00.000Z,16.55,27.5,23.21,21.88,24.48,2.223,266
2020-11-12T00:00:00.000Z,6.32,36,15.54,12.02,26.4,8.307,224
2020-11-13T00:00:00.000Z,4.78,24.4,13.63,10.6,18.2,5.279,255
2020-11-14T00:00:00.000Z,7.6,34.03,14.59,12.43,20.8,4.974,266
2020-11-15T00:00:00.000Z,4.53,12.77,7.35,6.2,10.7,2.377,237
2020-11-16T00:00:00.000Z,1.4,21.88,6.35,2.5,14.48,6.143,200
2020-11-17T00:00:00.000Z,1.4,10.35,4.57,2.84,5.4,1.856,220
2020-11-18T00:00:00.000Z,1.73,12.25,4.15,2.9,5.43,2.07,283
2020-11-19T00:00:00.000Z,1,5.09,2.47,2.2,2.85,0.722,277
2020-11-20T00:00:00.000Z,1.42,33.33,2.8,2.29,9.5,5.393,297
2020-11-21T00:00:00.000Z,1.65,30.13,4.53,2.95,16.14,7.752,254
2020-11-22T00:00:00.000Z,2.1,9.48,4.4,3.8,6.4,1.696,243
2020-11-23T00:00:00.000Z,1.58,12.32,4.09,3.15,6.19,2.69,224
2020-11-24T00:00:00.000Z,4.68,19.88,12.65,10.63,14.57,3.439,231
2020-11-25T00:00:00.000Z,11.77,33.33,23.05,20.17,25.38,4.474,210
2020-11-26T00:00:00.000Z,12.65,37.2,27.3,23.3,31.1,6.053,223
2020-11-27T00:00:00.000Z,10.6,37.22,23.52,16.07,28.17,6.908,219
2020-11-28T00:00:00.000Z,2.63,18.05,9.13,5.85,13.38,4.238,223
2020-11-29T00:00:00.000Z,2.4,19.77,8.75,4.95,10.35,3.612,223
2020-11-30T00:00:00.000Z,4.9,19.52,11.48,9.13,12.8,2.699,193
2020-12-01T00:00:00.000Z,12.13,29.33,20.48,18.16,23.38,3.767,173
2020-12-02T00:00:00.000Z,24.67,51.33,31.7,28.27,39.45,7.635,183
2020-12-03T00:00:00.000Z,14.1,58.1,28.23,24.79,46.89,12.828,180
2020-12-04T00:00:00.000Z,12.93,26.95,20.51,17.5,22.48,3.216,202
2020-12-05T00:00:00.000Z,9.25,38.67,20.56,14.4,24.48,5.297,194
2020-12-06T00:00:00.000Z,8.32,30.67,12.96,11.05,21.42,6.166,270
2020-12-07T00:00:00.000Z,3.47,17.45,12.66,9.69,14.52,3.545,244
2020-12-08T00:00:00.000Z,11.4,48.8,30.73,27.51,40.24,8.362,241
2020-12-09T00:00:00.000Z,32.03,59.92,45.78,41.49,49.67,5.486,213
2020-12-10T00:00:00.000Z,19.89,55.72,38.35,32.88,46.92,9.474,219
2020-12-11T00:00:00.000Z,15.77,44.75,27.77,24.17,36.22,6.944,257
2020-12-12T00:00:00.000Z,24.9,50.08,41.2,35.92,44.54,6.53,265
2020-12-13T00:00:00.000Z,36.7,57.95,45.46,42.37,49.81,4.891,256
2020-12-14T00:00:00.000Z,6.63,52.53,12.86,9.63,27.17,11.814,234
2020-12-15T00:00:00.000Z,10.07,23.8,14.48,12.58,18.57,3.342,252
2020-12-16T00:00:00.000Z,7.35,34.97,21.47,17.76,24.45,5.709,252
2020-12-17T00:00:00.000Z,7.45,22.7,15.35,13.35,19.32,3.689,231
2020-12-18T00:00:00.000Z,6.65,32.79,14.88,11.43,16.73,4.205,253
2020-12-19T00:00:00.000Z,5.2,19.35,14.4,11.51,15.8,3.448,241
2020-12-20T00:00:00.000Z,9.48,22.27,13.45,11.38,17.82,3.478,250
2020-12-21T00:00:00.000Z,5.95,20.38,13.17,9.5,16.52,4.019,242
2020-12-22T00:00:00.000Z,0.6,20.17,1.9,1.29,11.99,5.96,241
2020-12-23T00:00:00.000Z,2.08,23.3,5.5,3.1,12.4,5.522,249
2020-12-24T00:00:00.000Z,0.52,10.38,2.16,1.4,5.94,2.517,236
2020-12-25T00:00:00.000Z,0.77,5.4,1.8,1.33,2.85,1.079,247
2020-12-26T00:00:00.000Z,1.4,15.88,8.18,3.13,10.05,3.743,244
2020-12-27T00:00:00.000Z,1.2,7.47,3.25,2.42,4.22,1.44,239
2020-12-28T00:00:00.000Z,3.53,23.35,6.38,5.53,10.18,3.736,241
2020-12-29T00:00:00.000Z,2.88,25.45,8.82,7.25,20.23,7.06,246
2020-12-30T00:00:00.000Z,3,9.6,4.88,4.18,6.03,1.337,247
2020-12-31T00:00:00.000Z,3.65,74.78,8.73,5.63,10.05,6.384,255
2021-01-01T00:00:00.000Z,8.44,96.1,26.25,18.38,29.05,11.603,239
2021-01-02T00:00:00.000Z,2.42,28.45,18.07,14.36,21.52,5.071,213
2021-01-03T00:00:00.000Z,7.2,25.13,10.3,8.94,13.88,4.631,199
2021-01-04T00:00:00.000Z,5.8,28.35,16.64,12.77,19.95,5.545,187
2021-01-05T00:00:00.000Z,7.88,28.33,19.52,15.26,21.83,4.737,212
2021-01-06T00:00:00.000Z,0.9,9.3,2.85,1.7,5.28,2.417,194
2021-01-07T00:00:00.000Z,3.85,15.85,7.1,6.18,9.09,2.296,216
2021-01-08T00:00:00.000Z,3.5,24.1,16.67,9.6,19.8,5.952,230
2021-01-09T00:00:00.000Z,5.88,25.7,13.87,11.26,16.27,4.003,228
2021-01-10T00:00:00.000Z,6.25,30.02,14.06,8.94,20.65,6.378,224
2021-01-11T00:00:00.000Z,4.68,19.05,8.57,7.03,12.64,3.598,209
2021-01-12T00:00:00.000Z,1.27,28.5,7.35,3.7,11.93,7.021,219
2021-01-13T00:00:00.000Z,1,5.3,2.33,1.92,2.78,0.681,206
2021-01-14T00:00:00.000Z,1.58,14.95,8.19,6,9.82,2.925,207
2021-01-15T00:00:00.000Z,1.75,9.82,6.78,3.88,7.52,2.179,221
2021-01-16T00:00:00.000Z,1.8,12.3,5.93,4.68,6.63,1.589,210
2021-01-17T00:00:00.000Z,6.03,19.47,9.75,8.39,12.31,2.79,197
2021-01-18T00:00:00.000Z,5.82,48.72,22.65,17.6,26.6,7.294,188
2021-01-19T00:00:00.000Z,3.58,20.98,9.68,6.72,12.07,4.318,171
2021-01-20T00:00:00.000Z,1.3,12.15,2.54,2,5.5,2.887,203
2021-01-21T00:00:00.000Z,0.4,2.92,1.3,1,1.8,0.536,198
2021-01-22T00:00:00.000Z,0.5,9.52,1.2,0.8,2.88,1.671,206
2021-01-23T00:00:00.000Z,3.15,25.92,15.37,8.49,19.37,6.238,208
2021-01-24T00:00:00.000Z,6.2,25.17,16.02,10.07,19.13,4.775,214
2021-01-25T00:00:00.000Z,10.88,29.65,18.75,15.8,22.51,4.107,197
2021-01-26T00:00:00.000Z,7.47,25.35,17.17,14.7,19.98,3.395,203
2021-01-27T00:00:00.000Z,5.43,29.35,11.77,8.02,17.38,6.369,182
2021-01-28T00:00:00.000Z,2.33,23.98,6.99,3.92,16.55,6.844,212
2021-01-29T00:00:00.000Z,2.22,15.27,4.92,3.67,8.85,3.596,174
2021-01-30T00:00:00.000Z,3.4,21.88,11.24,7.44,15.57,5.054,196
2021-01-31T00:00:00.000Z,5.27,21.8,11.4,8.73,16.07,4.115,206
2021-02-01T00:00:00.000Z,10.53,36.4,17.2,14.45,23.73,6.943,170
2021-02-02T00:00:00.000Z,11.07,45.75,21.7,17.85,35.31,8.811,188
2021-02-03T00:00:00.000Z,1.23,25.2,11.18,5.62,19.35,7.224,101
2021-02-04T00:00:00.000Z,4.7,23.52,12.23,9.89,16.13,4.241,197
2021-02-05T00:00:00.000Z,8.05,33.9,16.45,13.81,22.6,6.291,189
2021-02-06T00:00:00.000Z,5.97,37.63,10.68,7.97,15.99,7.983,189
2021-02-07T00:00:00.000Z,4.5,11.1,6.87,5.93,7.97,1.362,195
2021-02-08T00:00:00.000Z,4.97,12.17,8.3,7.17,9.73,1.621,206
2021-02-09T00:00:00.000Z,6.97,20.7,11.2,9.02,14.37,3.076,195
2021-02-10T00:00:00.000Z,6.53,20.7,13.79,10.73,16.2,3.477,194
2021-02-11T00:00:00.000Z,2.7,13.43,4.97,4.09,6.53,2.292,181
2021-02-12T00:00:00.000Z,1.2,10.33,3.5,2.33,6.53,2.425,204
2021-02-13T00:00:00.000Z,1.83,14.7,6.5,5,8.52,3.124,202
