date,min,max,pm25,q1,q3,stdev,count
2020-04-15T00:00:00.000Z,1.92,5.98,3.58,3.1,4.19,0.895,525
2020-04-16T00:00:00.000Z,2.67,9.55,4.05,3.36,6.05,1.775,526
2020-04-17T00:00:00.000Z,1.8,9.41,2.9,2.5,3.34,0.687,584
2020-04-18T00:00:00.000Z,1.5,7.48,2.02,1.85,2.34,0.555,586
2020-04-19T00:00:00.000Z,1.06,7.06,1.58,1.35,1.83,0.463,570
2020-04-20T00:00:00.000Z,0.9,4,1.64,1.4,2.04,0.459,529
2020-04-21T00:00:00.000Z,1.8,9.75,3.55,2.96,4.25,1.057,375
2020-04-22T00:00:00.000Z,1.82,11.89,3.2,2.5,3.68,1.152,429
2020-04-23T00:00:00.000Z,1.8,22.15,4.04,2.7,5.72,2.174,486
2020-04-24T00:00:00.000Z,1.08,11.93,5.51,2.54,7.12,2.474,548
2020-04-25T00:00:00.000Z,0.72,4.83,1.97,1.21,2.7,0.942,522
2020-04-26T00:00:00.000Z,1.05,11.15,1.97,1.56,2.99,2.318,566
2020-04-27T00:00:00.000Z,1.96,32.83,3.82,2.66,5.34,2.796,543
2020-04-28T00:00:00.000Z,2.42,13.92,8.52,7.2,10.46,2.611,418
2020-04-29T00:00:00.000Z,2.18,16.27,8.69,4.7,12.64,4.176,529
2020-04-30T00:00:00.000Z,1.14,7.96,2.44,1.66,4.96,1.896,544
2020-05-01T00:00:00.000Z,0.72,2.8,1.22,1.1,1.73,0.451,568
2020-05-02T00:00:00.000Z,1.48,16.05,3.76,3.14,4.84,1.821,550
2020-05-03T00:00:00.000Z,1.36,13.42,3.95,2.49,5.3,2.549,577
2020-05-04T00:00:00.000Z,2,14.23,5.65,3,8.82,3.037,534
2020-05-05T00:00:00.000Z,0.7,3.15,1.45,1.07,2.18,0.614,491
2020-05-06T00:00:00.000Z,0.95,3.68,1.75,1.45,2.04,0.489,594
2020-05-07T00:00:00.000Z,2.06,10.02,4.98,4.05,5.78,1.804,388
2020-05-08T00:00:00.000Z,9.18,10.15,9.6,9.41,9.77,0.245,17
2020-05-09T00:00:00.000Z,1.7,5.48,2.15,1.89,3.06,0.867,89
2020-05-10T00:00:00.000Z,4.55,10.32,4.88,4.72,5.29,2.045,17
2020-05-11T00:00:00.000Z,0.94,13.24,2.06,1.8,2.49,2.652,311
2020-05-12T00:00:00.000Z,0.94,3.45,1.9,1.56,2.29,0.509,420
2020-05-13T00:00:00.000Z,1.8,11.25,2.78,2.5,3.32,1.134,450
2020-05-14T00:00:00.000Z,1.13,5.3,1.8,1.46,2.63,0.914,457
2020-05-15T00:00:00.000Z,1.18,4.26,2.13,1.86,2.45,0.481,532
2020-05-16T00:00:00.000Z,1.05,6.24,2.02,1.8,3.11,0.998,341
2020-05-17T00:00:00.000Z,1.05,10.43,1.62,1.38,2.31,0.777,546
2020-05-18T00:00:00.000Z,1.35,5.47,2.46,2.06,2.95,0.927,470
2020-05-19T00:00:00.000Z,1.36,8.74,3.47,1.94,4.92,1.881,553
2020-05-20T00:00:00.000Z,0.86,5.15,1.89,1.35,2.5,0.653,560
2020-05-21T00:00:00.000Z,1.28,4.15,2.62,1.81,3.18,0.734,521
2020-05-22T00:00:00.000Z,1.4,9.55,2.27,1.92,2.62,0.832,555
2020-05-23T00:00:00.000Z,1.83,13.5,3.69,2.7,5.87,2.57,508
2020-05-24T00:00:00.000Z,1.1,5.6,2.67,2.23,3.1,0.79,546
2020-05-25T00:00:00.000Z,1.2,5.5,3.5,2.6,4.07,0.95,542
2020-05-26T00:00:00.000Z,1.07,9.07,2.83,1.97,5.2,2.012,510
2020-05-27T00:00:00.000Z,1.4,6.5,2.8,2.2,3.53,1.039,531
2020-05-28T00:00:00.000Z,1.12,11.13,1.7,1.5,2.2,0.638,553
2020-05-29T00:00:00.000Z,0.9,6.8,1.82,1.37,2.2,0.649,554
2020-05-30T00:00:00.000Z,0.7,6.77,1.37,1.03,1.67,0.469,573
2020-05-31T00:00:00.000Z,0.9,5.67,1.53,1.4,1.7,0.312,515
2020-06-01T00:00:00.000Z,0.9,8.02,1.6,1.3,1.83,0.494,496
2020-06-02T00:00:00.000Z,0.9,8.27,1.3,1.17,1.58,0.838,544
2020-06-03T00:00:00.000Z,1.2,4.4,2,1.8,2.29,0.409,469
2020-06-04T00:00:00.000Z,1.7,12.9,2.7,2.29,3.92,2.027,544
2020-06-05T00:00:00.000Z,1,39.13,2.06,1.67,7.73,4.776,455
2020-06-06T00:00:00.000Z,0.8,5.9,1.6,1.2,2.2,0.598,495
2020-06-07T00:00:00.000Z,1,4.9,2.13,1.8,2.47,0.502,551
2020-06-08T00:00:00.000Z,1,6.97,1.73,1.5,2.13,0.968,542
2020-06-09T00:00:00.000Z,1.1,26.78,1.9,1.6,2.29,2.593,501
2020-06-10T00:00:00.000Z,1,11.53,2.4,1.63,3.83,1.928,541
2020-06-11T00:00:00.000Z,4.09,32.57,17.5,11.49,22.29,6.485,565
2020-06-12T00:00:00.000Z,5.5,19.7,9.63,7.63,11.82,3.062,576
2020-06-13T00:00:00.000Z,5.53,22.7,12.62,8.9,15.73,4.317,554
2020-06-14T00:00:00.000Z,2.29,13.6,4.3,3.2,10.09,3.592,341
2020-06-15T00:00:00.000Z,1.37,4.7,2.4,2.02,2.83,0.556,570
2020-06-16T00:00:00.000Z,1.6,20.88,2.49,2.2,2.97,2.33,570
2020-06-17T00:00:00.000Z,1.7,8.3,3.2,2.5,3.87,0.967,552
2020-06-18T00:00:00.000Z,2.1,11.97,3.77,3.2,4.76,1.187,504
2020-06-19T00:00:00.000Z,2.8,17.07,4.87,4.33,7.2,2.172,492
2020-06-20T00:00:00.000Z,1.1,19.82,4.53,2.6,8.77,4.677,586
2020-06-21T00:00:00.000Z,1.62,7.77,3.2,2.33,4.3,1.131,586
2020-06-22T00:00:00.000Z,1.23,4.67,2.1,1.7,2.6,0.625,555
2020-06-23T00:00:00.000Z,1,12.47,1.73,1.5,2.06,0.751,572
2020-06-24T00:00:00.000Z,1.8,7.97,2.63,2.29,3.08,0.652,591
2020-06-25T00:00:00.000Z,2.97,26.98,5.2,3.9,8.33,2.844,575
2020-06-26T00:00:00.000Z,4.57,20.25,7.65,6.29,12.95,3.981,560
2020-06-27T00:00:00.000Z,2.92,14.03,6.23,4.55,9.1,2.943,520
2020-06-28T00:00:00.000Z,1.47,10.6,3.75,3.03,5.83,1.955,454
2020-06-29T00:00:00.000Z,1.1,6.37,1.8,1.6,2.1,0.491,483
2020-06-30T00:00:00.000Z,1.2,4.07,1.73,1.6,2,0.33,473
2020-07-01T00:00:00.000Z,1.1,6.9,1.8,1.6,2.3,0.577,462
2020-07-02T00:00:00.000Z,1.6,13.23,3,2.5,3.6,0.938,458
2020-07-03T00:00:00.000Z,1.57,6.8,2.7,2.1,4.2,1.22,472
2020-07-04T00:00:00.000Z,1.4,8.83,2.52,1.97,4.3,1.52,497
2020-07-05T00:00:00.000Z,1,6.4,1.6,1.4,2,0.51,475
2020-07-06T00:00:00.000Z,1.1,8.86,1.9,1.6,2.2,0.563,284
2020-07-07T00:00:00.000Z,1.2,10.83,1.9,1.67,2.29,0.611,428
2020-07-08T00:00:00.000Z,0.9,6.13,1.73,1.47,2.7,0.957,446
2020-07-09T00:00:00.000Z,1.12,13.4,3.7,2.2,6.7,2.81,469
2020-07-10T00:00:00.000Z,0.7,12.63,2.4,1.4,4.84,2.772,441
2020-07-11T00:00:00.000Z,0.67,4.9,1.4,1.1,1.73,0.459,341
2020-07-12T00:00:00.000Z,0.6,3.77,1.4,1,1.7,0.453,403
2020-07-13T00:00:00.000Z,1.1,5.7,1.73,1.47,2.42,0.9,405
2020-07-14T00:00:00.000Z,1.12,10.68,2.27,1.7,2.7,0.809,440
2020-07-15T00:00:00.000Z,1.9,10.13,6.03,4.73,7.2,2.053,358
2020-07-16T00:00:00.000Z,0.73,25.27,2.4,1.47,4.7,3.405,334
2020-07-17T00:00:00.000Z,1.6,20.73,3.27,2.57,7.83,3.541,496
2020-07-18T00:00:00.000Z,2.23,22.73,7.2,3.58,13.1,4.727,457
2020-07-19T00:00:00.000Z,3.2,15.5,10.3,5.05,13.13,3.913,168
2020-07-20T00:00:00.000Z,1.3,12.43,2.7,2.17,10.5,4.1,191
2020-07-21T00:00:00.000Z,0.8,6.67,1.7,1.2,2,0.585,263
2020-07-22T00:00:00.000Z,0.77,2.6,1.3,1.1,1.6,0.324,276
2020-07-23T00:00:00.000Z,0.8,6.6,1.52,1.2,2.21,0.926,304
2020-07-24T00:00:00.000Z,1.3,4.4,1.9,1.7,2.19,0.373,388
2020-07-25T00:00:00.000Z,2,8.97,2.52,2.33,6.77,2.432,83
2020-07-26T00:00:00.000Z,0.2,8,2.37,0.6,6.35,2.633,449
2020-07-27T00:00:00.000Z,0.1,23.77,2.2,0.3,3.32,2.835,285
2020-07-28T00:00:00.000Z,1.4,4.57,2.37,2.04,2.8,0.483,426
2020-07-29T00:00:00.000Z,1.03,13.1,1.6,1.47,1.7,0.663,339
2020-07-30T00:00:00.000Z,1.1,4.53,1.7,1.5,2.06,0.446,377
2020-07-31T00:00:00.000Z,1.2,10.33,2,1.6,2.63,0.898,379
2020-08-01T00:00:00.000Z,1.4,7.18,2.71,2.02,3.2,0.921,358
2020-08-02T00:00:00.000Z,1.87,10.33,4.3,2.7,5.87,2.142,359
