date,min,max,pm25,q1,q3,stdev,count
2020-05-17T00:00:00.000Z,0.66,21.94,1.38,1.13,2.8,2.2,537
2020-05-18T00:00:00.000Z,1.29,11.2,2.42,2.04,3.49,1.478,460
2020-05-19T00:00:00.000Z,0.88,133.09,3.26,1.89,5.98,7.416,551
2020-05-20T00:00:00.000Z,0.57,26.04,1.92,1.1,2.72,2.826,546
2020-05-21T00:00:00.000Z,0.88,47.16,2.58,1.82,3.58,3.387,515
2020-05-22T00:00:00.000Z,1.06,52.35,2.43,1.67,2.74,3.583,550
2020-05-23T00:00:00.000Z,1.92,112.12,4.16,3.03,7.55,6.573,518
2020-05-24T00:00:00.000Z,0.93,26.96,2.87,2.33,3.3,2.262,534
2020-05-25T00:00:00.000Z,0.9,85.57,3.87,2.83,4.53,4.193,554
2020-05-26T00:00:00.000Z,0.9,25.15,2.62,1.65,7.22,3.363,504
2020-05-27T00:00:00.000Z,0.98,73.97,2.9,2.17,3.65,4.777,525
2020-05-28T00:00:00.000Z,0.7,319.92,1.6,1.2,2.35,14.185,536
2020-05-29T00:00:00.000Z,0.43,62.88,1.58,1.07,2.1,3.525,540
2020-05-30T00:00:00.000Z,0.3,54.75,1.14,0.7,1.51,3.812,573
2020-05-31T00:00:00.000Z,0.8,74.12,1.4,1.2,1.6,4.662,513
2020-06-01T00:00:00.000Z,0.5,69.03,1.03,0.8,1.85,3.446,498
2020-06-02T00:00:00.000Z,0.55,67.95,1.02,0.9,1.3,4.001,538
2020-06-03T00:00:00.000Z,0.75,145.65,1.4,1.14,2.15,6.94,462
2020-06-04T00:00:00.000Z,1.35,44.4,2.72,2.04,4.92,3.859,540
2020-06-05T00:00:00.000Z,0.6,24.45,2,1.25,9.75,6.467,467
2020-06-06T00:00:00.000Z,0.5,29.33,1.37,0.95,2.59,1.799,496
2020-06-07T00:00:00.000Z,0.65,291.6,2.29,1.4,2.9,13.226,542
2020-06-08T00:00:00.000Z,0.7,36.33,1.3,1.08,2.11,2.487,528
2020-06-09T00:00:00.000Z,0.6,139.37,1.47,1.02,2.33,6.639,498
2020-06-10T00:00:00.000Z,0.65,39.9,2.5,1.6,4.37,3.485,527
2020-06-11T00:00:00.000Z,5.9,93.43,19.48,14.57,25.43,8.403,565
2020-06-12T00:00:00.000Z,5.28,186.73,11,8.5,16.1,13.089,578
2020-06-13T00:00:00.000Z,5.6,126.8,10.85,8.14,18.6,11.698,549
2020-06-14T00:00:00.000Z,1.62,15.32,4.13,2.49,11.22,4.456,348
2020-06-15T00:00:00.000Z,0.73,60.92,1.8,1.42,2.9,4.498,566
2020-06-16T00:00:00.000Z,1.3,24.6,2.1,1.8,2.9,1.913,571
2020-06-17T00:00:00.000Z,1.6,93.03,3.4,2.4,4,7.544,557
2020-06-18T00:00:00.000Z,1.62,47.62,3.55,2.7,5.6,3.179,522
2020-06-19T00:00:00.000Z,2.12,229.75,4.87,3.9,5.95,11.607,490
2020-06-20T00:00:00.000Z,1.12,71.59,4.18,2.67,8.63,5.707,583
2020-06-21T00:00:00.000Z,1.3,163.19,3.9,2.52,4.97,8.605,585
2020-06-22T00:00:00.000Z,0.73,142.47,1.87,1.25,3.15,6.386,567
2020-06-23T00:00:00.000Z,0.65,15.65,1.55,1.14,1.95,1.254,574
2020-06-24T00:00:00.000Z,1.52,48.72,2.6,2.17,3.15,4.195,590
2020-06-25T00:00:00.000Z,2.5,45.47,4.47,3.92,8.32,4.509,570
2020-06-26T00:00:00.000Z,3.87,99.97,7.85,6.3,16.14,8.25,567
2020-06-27T00:00:00.000Z,2.52,66,6.68,4.73,10.58,4.689,517
2020-06-28T00:00:00.000Z,1.12,40.79,3.7,2.71,6.26,3.288,465
2020-06-29T00:00:00.000Z,0.7,33.45,1.5,1.2,1.83,1.555,483
2020-06-30T00:00:00.000Z,0.8,12.55,1.5,1.25,1.8,0.789,469
2020-07-01T00:00:00.000Z,0.7,61.95,1.58,1.3,2.08,3.19,461
2020-07-02T00:00:00.000Z,1.5,17.85,2.78,2.35,3.62,1.856,459
2020-07-03T00:00:00.000Z,1.1,27.27,2.52,1.98,4,2.19,471
2020-07-04T00:00:00.000Z,1.02,112.22,1.9,1.5,4.95,5.287,498
2020-07-05T00:00:00.000Z,0.6,5.47,1.11,0.95,1.52,0.557,476
2020-07-06T00:00:00.000Z,0.88,7.07,1.99,1.55,2.29,0.681,282
2020-07-07T00:00:00.000Z,0.88,58.28,1.87,1.49,2.6,3.265,448
2020-07-08T00:00:00.000Z,0.6,294.02,1.52,1.2,2.7,14.697,446
2020-07-09T00:00:00.000Z,0.7,25.37,5.22,2.12,6.72,3.228,483
2020-07-10T00:00:00.000Z,0.37,17.75,2.78,1.12,6.85,3.56,467
2020-07-11T00:00:00.000Z,0.4,10.05,1.6,0.8,2.17,1.259,349
2020-07-12T00:00:00.000Z,0.2,6.1,1.05,0.7,1.33,0.495,441
2020-07-13T00:00:00.000Z,0.73,11.45,1.48,1.17,2.33,0.962,440
2020-07-14T00:00:00.000Z,0.52,4.87,1.9,1.1,2.52,0.87,445
2020-07-15T00:00:00.000Z,1.3,10.3,5.09,3.72,6.68,2.28,359
2020-07-16T00:00:00.000Z,0.3,14.5,2.2,1.09,6.28,3.874,341
2020-07-17T00:00:00.000Z,1.4,27.13,3.33,2.7,5.85,3.621,493
2020-07-18T00:00:00.000Z,1.83,125.32,6.25,3.37,12.9,8.572,459
2020-07-19T00:00:00.000Z,3.08,69.43,8.1,5.75,8.85,5.796,182
2020-07-20T00:00:00.000Z,0.82,27.48,2.96,1.82,11.46,5.625,228
2020-07-21T00:00:00.000Z,0.37,3.2,1.34,0.8,1.9,0.623,268
2020-07-22T00:00:00.000Z,0.4,154.07,1.1,0.8,1.41,10.224,269
2020-07-23T00:00:00.000Z,0.4,3.42,1.25,0.75,2.1,0.791,303
2020-07-24T00:00:00.000Z,0.8,4.55,1.6,1.3,2.04,0.568,389
2020-07-25T00:00:00.000Z,1.37,6.95,2.13,1.77,6.2,2.099,82
2020-07-26T00:00:00.000Z,1,8.4,4.37,1.85,6.82,2.452,447
2020-07-27T00:00:00.000Z,1.55,12.18,3.55,2.6,6.3,2.708,285
2020-07-28T00:00:00.000Z,1.08,6.1,2.1,1.73,2.65,0.66,431
2020-07-29T00:00:00.000Z,0.75,2.83,1.4,1.25,1.67,0.37,337
2020-07-30T00:00:00.000Z,0.82,7.78,1.5,1.23,1.86,0.836,429
2020-07-31T00:00:00.000Z,0.6,35.1,1.77,1.2,2.47,2.923,430
2020-08-01T00:00:00.000Z,0.8,36.65,2.1,1.45,2.8,2.398,425
2020-08-02T00:00:00.000Z,1.5,11.85,4.05,2.2,5.39,2.143,424
2020-08-03T00:00:00.000Z,0.62,11.43,2.17,1.4,6,2.827,423
2020-08-04T00:00:00.000Z,0.4,20.35,1.21,0.82,1.85,1.201,482
2020-08-05T00:00:00.000Z,0.56,5.25,1.58,1.02,2.1,0.842,515
2020-08-06T00:00:00.000Z,0.75,7.18,1.45,1.14,1.98,0.573,392
2020-08-07T00:00:00.000Z,2.29,16.1,4.8,3.58,7.36,2.824,528
2020-08-08T00:00:00.000Z,5.09,35.47,9.82,6.57,13.46,4.216,477
2020-08-09T00:00:00.000Z,6.03,24.27,9.55,7.72,16.14,5.121,534
2020-08-10T00:00:00.000Z,3.5,11.95,7.57,6.55,8.55,1.834,543
2020-08-11T00:00:00.000Z,2.02,22.83,3.28,2.85,6.43,2.27,530
2020-08-12T00:00:00.000Z,0.9,4.05,2.1,1.6,2.58,0.649,540
2020-08-13T00:00:00.000Z,1.9,33.79,3.33,2.67,4.47,2.027,546
2020-08-14T00:00:00.000Z,2.6,22.15,5.18,3.42,6.6,1.806,486
